Day,Price,Temperature,Precipitation,SnowDepth,SunshineHours,Month,DayOfWeek,Season,Price_lag_1,Price_lag_2,Price_lag_3,Price_lag_4,Price_lag_5,Price_lag_6,Price_lag_7,Price_MA7,Temp_MA7
2021-01-03,25.781666666666666,-1.2046153846153846,0.17340425531914894,0.011846153846153847,84.98333333333333,1,6,1,31.578333333333333,26.174166666666665,25.07875,23.050416666666667,21.30666666666667,16.988333333333333,7.1499999999999995,24.2797619047619,1.7074725274725273
2021-01-04,42.17375,-1.586153846153846,0.43617021276595747,0.015915492957746476,30.85925925925926,1,0,1,25.781666666666666,31.578333333333333,26.174166666666665,25.07875,23.050416666666667,21.30666666666667,16.988333333333333,27.877678571428568,1.0665934065934066
2021-01-05,47.28666666666667,-1.4061538461538463,0.4319148936170213,0.019444444444444445,0.0,1,1,1,42.17375,25.781666666666666,31.578333333333333,26.174166666666665,25.07875,23.050416666666667,21.30666666666667,31.58910714285714,0.3369230769230769
2021-01-06,41.06041666666667,-2.5753846153846154,1.7159574468085108,0.0173134328358209,0.0,1,2,1,47.28666666666667,42.17375,25.781666666666666,31.578333333333333,26.174166666666665,25.07875,23.050416666666667,34.161964285714284,-0.3178021978021978
2021-01-07,67.63458333333334,-1.4507692307692308,1.2212765957446807,0.02739130434782609,0.1925925925925926,1,3,1,41.06041666666667,47.28666666666667,42.17375,25.781666666666666,31.578333333333333,26.174166666666665,25.07875,40.24136904761905,-0.8503296703296703
2021-01-08,76.71625,-0.7061538461538461,1.0755319148936169,0.03784615384615385,11.887037037037038,1,4,1,67.63458333333334,41.06041666666667,47.28666666666667,42.17375,25.781666666666666,31.578333333333333,26.174166666666665,47.461666666666666,-1.1556043956043958
2021-01-09,55.37916666666666,-1.4476923076923076,0.847872340425532,0.04079365079365079,10.446296296296296,1,5,1,76.71625,67.63458333333334,41.06041666666667,47.28666666666667,42.17375,25.781666666666666,31.578333333333333,50.861785714285716,-1.4824175824175825
2021-01-10,42.02333333333333,-1.4292307692307693,2.5319148936170213,0.04777777777777778,56.6462962962963,1,6,1,55.37916666666666,76.71625,67.63458333333334,41.06041666666667,47.28666666666667,42.17375,25.781666666666666,53.182023809523805,-1.5145054945054943
2021-01-11,41.56041666666667,-0.6953846153846153,16.35,0.06338028169014084,7.053703703703703,1,0,1,42.02333333333333,55.37916666666666,76.71625,67.63458333333334,41.06041666666667,47.28666666666667,42.17375,53.09440476190476,-1.3872527472527472
2021-01-12,43.817083333333336,-3.3753846153846156,1.2148936170212765,0.07916666666666666,266.55185185185184,1,1,1,41.56041666666667,42.02333333333333,55.37916666666666,76.71625,67.63458333333334,41.06041666666667,47.28666666666667,52.598749999999995,-1.6685714285714286
2021-01-13,42.09708333333334,-2.4692307692307693,1.7276595744680852,0.08638888888888889,73.10555555555555,1,2,1,43.817083333333336,41.56041666666667,42.02333333333333,55.37916666666666,76.71625,67.63458333333334,41.06041666666667,52.74684523809525,-1.6534065934065936
2021-01-14,71.94583333333334,-4.895384615384615,0.5010638297872341,0.10361111111111111,0.4740740740740741,1,3,1,42.09708333333334,43.817083333333336,41.56041666666667,42.02333333333333,55.37916666666666,76.71625,67.63458333333334,53.3627380952381,-2.145494505494505
2021-01-15,73.66166666666668,-9.31230769230769,0.1946808510638298,0.10652777777777778,181.52962962962962,1,4,1,71.94583333333334,42.09708333333334,43.817083333333336,41.56041666666667,42.02333333333333,55.37916666666666,76.71625,52.926369047619055,-3.3749450549450546
2021-01-16,54.711666666666666,-6.4969230769230775,0.2127659574468085,0.10234375,139.35185185185185,1,5,1,73.66166666666668,71.94583333333334,42.09708333333334,43.817083333333336,41.56041666666667,42.02333333333333,55.37916666666666,52.83101190476191,-4.096263736263736
2021-01-17,52.85375,-3.6876923076923074,0.05851063829787234,0.09815384615384615,53.78703703703704,1,6,1,54.711666666666666,73.66166666666668,71.94583333333334,42.09708333333334,43.817083333333336,41.56041666666667,42.02333333333333,54.37821428571429,-4.418901098901098
2021-01-18,54.92625,-1.8461538461538463,0.43297872340425536,0.09942857142857142,20.60925925925926,1,0,1,52.85375,54.711666666666666,73.66166666666668,71.94583333333334,42.09708333333334,43.817083333333336,41.56041666666667,56.28761904761905,-4.583296703296703
2021-01-19,45.32833333333334,-0.48923076923076925,2.3468085106382977,0.0972463768115942,4.5092592592592595,1,1,1,54.92625,52.85375,54.711666666666666,73.66166666666668,71.94583333333334,42.09708333333334,43.817083333333336,56.503511904761915,-4.17098901098901
2021-01-20,35.04,1.176923076923077,10.774468085106383,0.08857142857142858,0.0,1,2,1,45.32833333333334,54.92625,52.85375,54.711666666666666,73.66166666666668,71.94583333333334,42.09708333333334,55.495357142857145,-3.6501098901098894
2021-01-21,30.866666666666664,3.2123076923076925,2.45531914893617,0.07739130434782608,33.36481481481482,1,3,1,35.04,45.32833333333334,54.92625,52.85375,54.711666666666666,73.66166666666668,71.94583333333334,49.62690476190476,-2.4918681318681317
2021-01-22,29.74291666666667,2.803076923076923,8.425531914893616,0.056805555555555554,5.3500000000000005,1,4,1,30.866666666666664,35.04,45.32833333333334,54.92625,52.85375,54.711666666666666,73.66166666666668,43.35279761904762,-0.7610989010989011
2021-01-23,38.218333333333334,2.426153846153846,0.36808510638297876,0.04454545454545455,209.94629629629628,1,5,1,29.74291666666667,30.866666666666664,35.04,45.32833333333334,54.92625,52.85375,54.711666666666666,40.996607142857144,0.5136263736263736
2021-01-24,47.82666666666666,-0.4,0.41595744680851066,0.04014925373134328,55.24074074074073,1,6,1,38.218333333333334,29.74291666666667,30.866666666666664,35.04,45.32833333333334,54.92625,52.85375,40.27845238095238,0.9832967032967032
2021-01-25,60.17541666666667,-1.6538461538461537,1.423404255319149,0.04746478873239437,4.642592592592592,1,0,1,47.82666666666666,38.218333333333334,29.74291666666667,30.866666666666664,35.04,45.32833333333334,54.92625,41.02833333333333,1.0107692307692309
2021-01-26,60.06375,-4.404615384615385,0.08723404255319148,0.05722222222222222,209.05370370370372,1,1,1,60.17541666666667,47.82666666666666,38.218333333333334,29.74291666666667,30.866666666666664,35.04,45.32833333333334,43.13339285714285,0.45142857142857146
2021-01-27,57.89125000000001,-5.836923076923076,1.65,0.05183098591549296,167.60925925925926,1,2,1,60.06375,60.17541666666667,47.82666666666666,38.218333333333334,29.74291666666667,30.866666666666664,35.04,46.39785714285714,-0.5505494505494505
2021-01-28,58.08208333333334,-5.370769230769231,3.6074468085106384,0.07608695652173914,135.7111111111111,1,3,1,57.89125000000001,60.06375,60.17541666666667,47.82666666666666,38.218333333333334,29.74291666666667,30.866666666666664,50.28577380952381,-1.7767032967032965
2021-01-29,54.740833333333335,-6.832307692307693,0.1829787234042553,0.11785714285714285,174.44814814814814,1,4,1,58.08208333333334,57.89125000000001,60.06375,60.17541666666667,47.82666666666666,38.218333333333334,29.74291666666667,53.856904761904765,-3.1531868131868133
2021-01-30,48.872083333333336,-9.292307692307693,0.013829787234042554,0.11676923076923076,259.07222222222225,1,5,1,54.740833333333335,58.08208333333334,57.89125000000001,60.06375,60.17541666666667,47.82666666666666,38.218333333333334,55.378869047619055,-4.827252747252748
2021-01-31,48.31125,-9.327692307692306,0.4531914893617021,0.11880597014925373,279.2925925925926,1,6,1,48.872083333333336,54.740833333333335,58.08208333333334,57.89125000000001,60.06375,60.17541666666667,47.82666666666666,55.448095238095235,-6.1026373626373625
2021-02-01,86.29416666666667,-7.315384615384615,1.6914893617021276,0.1212676056338028,137.22037037037038,2,0,1,48.31125,48.872083333333336,54.740833333333335,58.08208333333334,57.89125000000001,60.06375,60.17541666666667,59.179345238095244,-6.911428571428571
2021-02-02,67.70166666666667,-5.024615384615385,1.8691489361702127,0.13577464788732396,60.079629629629636,2,1,1,86.29416666666667,48.31125,48.872083333333336,54.740833333333335,58.08208333333334,57.89125000000001,60.06375,60.270476190476195,-7.0
2021-02-03,52.44166666666666,-7.4799999999999995,0.36489361702127654,0.15472222222222223,176.97222222222223,2,2,1,67.70166666666667,86.29416666666667,48.31125,48.872083333333336,54.740833333333335,58.08208333333334,57.89125000000001,59.49196428571429,-7.2347252747252755
2021-02-04,59.09166666666667,-9.680000000000001,0.21914893617021278,0.15285714285714286,248.2462962962963,2,3,1,52.44166666666666,67.70166666666667,86.29416666666667,48.31125,48.872083333333336,54.740833333333335,58.08208333333334,59.636190476190485,-7.850329670329671
2021-02-05,78.72708333333334,-9.703076923076924,0.34574468085106386,0.14928571428571427,299.10555555555555,2,4,1,59.09166666666667,52.44166666666666,67.70166666666667,86.29416666666667,48.31125,48.872083333333336,54.740833333333335,63.06279761904762,-8.260439560439561
2021-02-06,45.59708333333333,-9.392307692307693,0.2978723404255319,0.15409090909090908,274.2425925925926,2,5,1,78.72708333333334,59.09166666666667,52.44166666666666,67.70166666666667,86.29416666666667,48.31125,48.872083333333336,62.59494047619047,-8.274725274725274
2021-02-07,40.65625,-8.133846153846154,0.24680851063829787,0.15461538461538463,279.9703703703704,2,6,1,45.59708333333333,78.72708333333334,59.09166666666667,52.44166666666666,67.70166666666667,86.29416666666667,48.31125,61.50136904761905,-8.104175824175824
2021-02-08,55.98791666666667,-7.252307692307692,0.5829787234042553,0.15263888888888888,164.75185185185185,2,0,1,40.65625,45.59708333333333,78.72708333333334,59.09166666666667,52.44166666666666,67.70166666666667,86.29416666666667,57.17190476190476,-8.095164835164836
2021-02-09,69.35708333333334,-8.301538461538462,0.2904255319148936,0.1577142857142857,215.78333333333333,2,1,1,55.98791666666667,40.65625,45.59708333333333,78.72708333333334,59.09166666666667,52.44166666666666,67.70166666666667,57.40839285714286,-8.563296703296704
2021-02-10,72.40083333333332,-8.552307692307693,0.9212765957446808,0.1623943661971831,116.27962962962962,2,2,1,69.35708333333334,55.98791666666667,40.65625,45.59708333333333,78.72708333333334,59.09166666666667,52.44166666666666,60.25970238095238,-8.716483516483517
2021-02-11,98.53166666666665,-10.5,0.19361702127659575,0.16736111111111113,373.91481481481486,2,3,1,72.40083333333332,69.35708333333334,55.98791666666667,40.65625,45.59708333333333,78.72708333333334,59.09166666666667,65.8939880952381,-8.833626373626373
2021-02-12,80.82666666666667,-7.878461538461539,0.00425531914893617,0.16956521739130434,236.42037037037036,2,4,1,98.53166666666665,72.40083333333332,69.35708333333334,55.98791666666667,40.65625,45.59708333333333,78.72708333333334,66.19392857142857,-8.572967032967034
2021-02-13,53.21625,-7.3015384615384615,0.00851063829787234,0.16476923076923078,512.161111111111,2,5,1,80.82666666666667,98.53166666666665,72.40083333333332,69.35708333333334,55.98791666666667,40.65625,45.59708333333333,67.28238095238095,-8.274285714285714
2021-02-14,46.50083333333333,-5.427692307692308,0.018085106382978725,0.15984615384615386,394.77407407407406,2,6,1,53.21625,80.82666666666667,98.53166666666665,72.40083333333332,69.35708333333334,55.98791666666667,40.65625,68.11732142857143,-7.887692307692308
2021-02-15,63.654583333333335,-6.681538461538461,0.14361702127659576,0.15638888888888888,234.67407407407407,2,0,1,46.50083333333333,53.21625,80.82666666666667,98.53166666666665,72.40083333333332,69.35708333333334,55.98791666666667,69.21255952380952,-7.806153846153847
2021-02-16,61.25,-3.4215384615384616,0.6691489361702128,0.14757142857142858,69.65740740740742,2,1,1,63.654583333333335,46.50083333333333,53.21625,80.82666666666667,98.53166666666665,72.40083333333332,69.35708333333334,68.05440476190475,-7.109010989010989
2021-02-17,50.01541666666666,-3.0938461538461537,0.9797872340425531,0.14971428571428572,11.572222222222223,2,2,1,61.25,63.654583333333335,46.50083333333333,53.21625,80.82666666666667,98.53166666666665,72.40083333333332,64.85648809523809,-6.32923076923077
2021-02-18,45.404583333333335,-2.766153846153846,0.9925531914893617,0.15958333333333333,67.0037037037037,2,3,1,50.01541666666666,61.25,63.654583333333335,46.50083333333333,53.21625,80.82666666666667,98.53166666666665,57.26690476190476,-5.224395604395604
2021-02-19,47.6575,0.6230769230769231,0.5851063829787234,0.14514285714285716,0.575925925925926,2,4,1,45.404583333333335,50.01541666666666,61.25,63.654583333333335,46.50083333333333,53.21625,80.82666666666667,52.52845238095238,-4.00989010989011
2021-02-20,36.40916666666667,2.733846153846154,1.7936170212765956,0.11703125,4.535185185185186,2,5,1,47.6575,45.404583333333335,50.01541666666666,61.25,63.654583333333335,46.50083333333333,53.21625,50.12744047619048,-2.576263736263736
2021-02-21,35.028333333333336,3.669230769230769,0.06170212765957447,0.07014705882352942,55.91851851851852,2,6,1,36.40916666666667,47.6575,45.404583333333335,50.01541666666666,61.25,63.654583333333335,46.50083333333333,48.4885119047619,-1.2767032967032965
2021-02-22,45.643750000000004,2.8200000000000003,0.22872340425531915,0.04888888888888889,259.337037037037,2,0,1,35.028333333333336,36.40916666666667,47.6575,45.404583333333335,50.01541666666666,61.25,63.654583333333335,45.91553571428572,0.08065934065934068
2021-02-23,41.336666666666666,3.2476923076923074,0.11170212765957446,0.03589041095890411,133.05,2,1,1,45.643750000000004,35.028333333333336,36.40916666666667,47.6575,45.404583333333335,50.01541666666666,61.25,43.070773809523814,1.0334065934065932
2021-02-24,32.08208333333334,5.866153846153846,0.21914893617021278,0.027297297297297296,40.9425925925926,2,2,1,41.336666666666666,45.643750000000004,35.028333333333336,36.40916666666667,47.6575,45.404583333333335,50.01541666666666,40.50886904761905,2.3134065934065933
2021-02-25,31.777916666666666,7.012307692307693,0.045744680851063826,0.007600000000000001,52.77407407407407,2,3,1,32.08208333333334,41.336666666666666,45.643750000000004,35.028333333333336,36.40916666666667,47.6575,45.404583333333335,38.562202380952385,3.7103296703296706
2021-02-26,28.883750000000003,5.412307692307692,0.0,0.002972972972972973,510.6481481481481,2,4,1,31.777916666666666,32.08208333333334,41.336666666666666,45.643750000000004,35.028333333333336,36.40916666666667,47.6575,35.8802380952381,4.394505494505495
2021-02-27,32.55416666666667,2.3846153846153846,0.0,0.00273972602739726,380.85555555555555,2,5,1,28.883750000000003,31.777916666666666,32.08208333333334,41.336666666666666,45.643750000000004,35.028333333333336,36.40916666666667,35.32952380952381,4.344615384615385
2021-02-28,28.790833333333335,4.204615384615384,0.0,0.002567567567567568,508.48148148148147,2,6,1,32.55416666666667,28.883750000000003,31.777916666666666,32.08208333333334,41.336666666666666,45.643750000000004,35.028333333333336,34.438452380952384,4.421098901098901
2021-03-01,34.336666666666666,3.4723076923076923,0.0,0.0023943661971830986,449.1240740740741,3,0,2,28.790833333333335,32.55416666666667,28.883750000000003,31.777916666666666,32.08208333333334,41.336666666666666,45.643750000000004,32.82315476190477,4.514285714285714
2021-03-02,40.13,3.4353846153846157,0.0,0.005138888888888889,536.0648148148149,3,1,2,34.336666666666666,28.790833333333335,32.55416666666667,28.883750000000003,31.777916666666666,32.08208333333334,41.336666666666666,32.65077380952381,4.541098901098901
2021-03-03,39.63291666666667,1.3923076923076922,0.014893617021276595,0.0022535211267605635,296.72222222222223,3,2,2,40.13,34.336666666666666,28.790833333333335,32.55416666666667,28.883750000000003,31.777916666666666,32.08208333333334,33.729464285714286,3.901978021978022
2021-03-04,44.16458333333333,-0.0015384615384615432,0.022340425531914895,0.0022535211267605635,487.15740740740745,3,3,2,39.63291666666667,40.13,34.336666666666666,28.790833333333335,32.55416666666667,28.883750000000003,31.777916666666666,35.4989880952381,2.9
2021-03-05,47.91916666666666,-1.2830769230769232,0.04042553191489361,0.0020833333333333333,513.4055555555556,3,4,2,44.16458333333333,39.63291666666667,40.13,34.336666666666666,28.790833333333335,32.55416666666667,28.883750000000003,38.21833333333334,1.9435164835164833
2021-03-06,22.128333333333334,2.073846153846154,0.5063829787234043,0.002318840579710145,232.34814814814814,3,5,2,47.91916666666666,44.16458333333333,39.63291666666667,40.13,34.336666666666666,28.790833333333335,32.55416666666667,36.728928571428575,1.8991208791208791
2021-03-07,26.977083333333336,0.3076923076923077,0.09680851063829787,0.005223880597014925,463.2055555555556,3,6,2,22.128333333333334,47.91916666666666,44.16458333333333,39.63291666666667,40.13,34.336666666666666,28.790833333333335,36.46982142857143,1.3424175824175824
2021-03-08,55.859166666666674,-2.0876923076923077,0.21595744680851064,0.0030555555555555557,515.5407407407407,3,0,2,26.977083333333336,22.128333333333334,47.91916666666666,44.16458333333333,39.63291666666667,40.13,34.336666666666666,39.54446428571429,0.5481318681318681
2021-03-09,54.094166666666666,-1.0984615384615386,0.4404255319148936,0.004225352112676056,169.19814814814814,3,1,2,55.859166666666674,26.977083333333336,22.128333333333334,47.91916666666666,44.16458333333333,39.63291666666667,40.13,41.53934523809524,-0.09956043956043963
2021-03-10,56.75125,-3.2415384615384615,1.0404255319148936,0.007142857142857143,70.1351851851852,3,2,2,54.094166666666666,55.859166666666674,26.977083333333336,22.128333333333334,47.91916666666666,44.16458333333333,39.63291666666667,43.98482142857143,-0.7615384615384616
2021-03-11,27.84625,0.09999999999999999,9.12340425531915,0.01442857142857143,5.48888888888889,3,3,2,56.75125,54.094166666666666,55.859166666666674,26.977083333333336,22.128333333333334,47.91916666666666,44.16458333333333,41.65363095238096,-0.7470329670329671
2021-03-12,28.471666666666668,2.9892307692307694,0.7106382978723403,0.04123287671232877,144.9888888888889,3,4,2,27.84625,56.75125,54.094166666666666,55.859166666666674,26.977083333333336,22.128333333333334,47.91916666666666,38.87541666666667,-0.1367032967032967
2021-03-13,28.8125,2.6661538461538465,1.303191489361702,0.01656716417910448,112.85370370370372,3,5,2,28.471666666666668,27.84625,56.75125,54.094166666666666,55.859166666666674,26.977083333333336,22.128333333333334,39.83029761904762,-0.05208791208791208
2021-03-14,31.876666666666665,2.132307692307692,1.5755319148936169,0.015454545454545455,109.69259259259258,3,6,2,28.8125,28.471666666666668,27.84625,56.75125,54.094166666666666,55.859166666666674,26.977083333333336,40.5302380952381,0.20857142857142855
2021-03-15,45.91041666666666,1.763076923076923,1.0542553191489363,0.011884057971014494,211.01666666666668,3,0,2,31.876666666666665,28.8125,28.471666666666668,27.84625,56.75125,54.094166666666666,55.859166666666674,39.1089880952381,0.7586813186813187
2021-03-16,47.32083333333333,1.189230769230769,0.05638297872340425,0.007000000000000001,383.69444444444446,3,1,2,45.91041666666666,31.876666666666665,28.8125,28.471666666666668,27.84625,56.75125,54.094166666666666,38.141369047619044,1.0854945054945055
2021-03-17,49.91375,0.5738461538461538,0.005319148936170213,0.005571428571428572,438.94074074074075,3,2,2,47.32083333333333,45.91041666666666,31.876666666666665,28.8125,28.471666666666668,27.84625,56.75125,37.16458333333333,1.6305494505494504
2021-03-18,49.048750000000005,0.2676923076923077,0.24893617021276598,0.004428571428571428,372.03333333333336,3,3,2,49.91375,47.32083333333333,45.91041666666666,31.876666666666665,28.8125,28.471666666666668,27.84625,40.193511904761905,1.6545054945054944
2021-03-19,49.981249999999996,-1.8523076923076924,0.01702127659574468,0.008285714285714285,549.7203703703703,3,4,2,49.048750000000005,49.91375,47.32083333333333,45.91041666666666,31.876666666666665,28.8125,28.471666666666668,43.266309523809525,0.9628571428571429
2021-03-20,22.96875,2.8,0.030851063829787233,0.003088235294117647,241.83148148148152,3,5,2,49.981249999999996,49.048750000000005,49.91375,47.32083333333333,45.91041666666666,31.876666666666665,28.8125,42.431488095238095,0.9819780219780219
2021-03-21,20.078333333333333,3.295384615384615,0.0,0.0024637681159420293,529.562962962963,3,6,2,22.96875,49.981249999999996,49.048750000000005,49.91375,47.32083333333333,45.91041666666666,31.876666666666665,40.74601190476191,1.148131868131868
2021-03-22,41.755,4.447692307692308,0.003191489361702128,0.002361111111111111,324.0851851851852,3,0,2,20.078333333333333,22.96875,49.981249999999996,49.048750000000005,49.91375,47.32083333333333,45.91041666666666,40.15238095238095,1.5316483516483517
2021-03-23,36.47875,5.303076923076923,0.0,0.002361111111111111,597.3351851851852,3,1,2,41.755,20.078333333333333,22.96875,49.981249999999996,49.048750000000005,49.91375,47.32083333333333,38.6035119047619,2.119340659340659
2021-03-24,29.97458333333333,6.315384615384615,0.08617021276595745,0.0044444444444444444,263.987037037037,3,2,2,36.47875,41.755,20.078333333333333,22.96875,49.981249999999996,49.048750000000005,49.91375,35.75505952380953,2.9395604395604393
2021-03-25,33.11208333333333,5.561538461538461,0.09574468085106383,0.0019444444444444446,370.0351851851852,3,3,2,29.97458333333333,36.47875,41.755,20.078333333333333,22.96875,49.981249999999996,49.048750000000005,33.47839285714286,3.6958241758241757
2021-03-26,33.37375,5.963076923076923,0.5074468085106383,0.0018055555555555557,301.71666666666664,3,4,2,33.11208333333333,29.97458333333333,36.47875,41.755,20.078333333333333,22.96875,49.981249999999996,31.10589285714286,4.812307692307693
2021-03-27,18.495416666666667,6.367692307692307,4.943617021276595,0.0014705882352941176,237.93333333333334,3,5,2,33.37375,33.11208333333333,29.97458333333333,36.47875,41.755,20.078333333333333,22.96875,30.466845238095235,5.321978021978022
2021-03-28,19.493913043478262,4.624615384615385,2.628723404255319,0.0023188405797101444,152.67962962962963,3,6,2,18.495416666666667,33.37375,33.11208333333333,29.97458333333333,36.47875,41.755,20.078333333333333,30.383356625258802,5.511868131868132
2021-03-29,23.498333333333335,7.424615384615385,0.9212765957446809,0.0017808219178082193,99.47777777777779,3,0,2,19.493913043478262,18.495416666666667,33.37375,33.11208333333333,29.97458333333333,36.47875,41.755,27.775261387163564,5.937142857142857
2021-03-30,26.958333333333332,10.010769230769231,0.1127659574468085,0.00041666666666666664,378.1888888888889,3,1,2,23.498333333333335,19.493913043478262,18.495416666666667,33.37375,33.11208333333333,29.97458333333333,36.47875,26.41520186335404,6.60967032967033
2021-03-31,33.354166666666664,6.724615384615385,3.7715789473684214,0.0,64.9388888888889,3,2,2,26.958333333333332,23.498333333333335,19.493913043478262,18.495416666666667,33.37375,33.11208333333333,29.97458333333333,26.89799948240165,6.668131868131868
2021-04-01,32.41041666666667,3.918461538461538,0.02,0.0,678.2333333333333,4,3,2,33.354166666666664,26.958333333333332,23.498333333333335,19.493913043478262,18.495416666666667,33.37375,33.11208333333333,26.797761387163565,6.433406593406593
2021-04-02,18.577083333333334,4.09076923076923,0.07157894736842106,0.0,388.79999999999995,4,4,2,32.41041666666667,33.354166666666664,26.958333333333332,23.498333333333335,19.493913043478262,18.495416666666667,33.37375,24.683951863354036,6.165934065934066
2021-04-03,19.79125,3.6415384615384614,0.0,0.0,628.4796296296296,4,5,2,18.577083333333334,32.41041666666667,33.354166666666664,26.958333333333332,23.498333333333335,19.493913043478262,18.495416666666667,24.869070910973086,5.776483516483516
2021-04-04,10.455416666666666,5.243076923076924,1.9684210526315788,0.0,543.674074074074,4,6,2,19.79125,18.577083333333334,32.41041666666667,33.354166666666664,26.958333333333332,23.498333333333335,19.493913043478262,23.57785714285714,5.864835164835165
2021-04-05,7.102916666666666,1.7446153846153847,0.4147368421052631,0.009863013698630137,394.94444444444446,4,0,2,10.455416666666666,19.79125,18.577083333333334,32.41041666666667,33.354166666666664,26.958333333333332,23.498333333333335,21.23565476190476,5.053406593406594
2021-04-06,28.999166666666667,3.413846153846154,0.5757894736842105,0.002567567567567568,612.5870370370371,4,1,2,7.102916666666666,10.455416666666666,19.79125,18.577083333333334,32.41041666666667,33.354166666666664,26.958333333333332,21.527202380952385,4.110989010989011
2021-04-07,42.516666666666666,3.5676923076923077,0.11263157894736842,0.002027027027027027,380.662962962963,4,2,2,28.999166666666667,7.102916666666666,10.455416666666666,19.79125,18.577083333333334,32.41041666666667,33.354166666666664,22.83613095238095,3.66
2021-04-08,45.916666666666664,2.295384615384615,3.4694736842105267,0.000273972602739726,533.8629629629629,4,3,2,42.516666666666666,28.999166666666667,7.102916666666666,10.455416666666666,19.79125,18.577083333333334,32.41041666666667,24.76559523809524,3.4281318681318678
2021-04-09,19.807916666666667,4.310769230769231,2.0789473684210527,0.0006849315068493151,345.4092592592593,4,4,2,45.916666666666664,42.516666666666666,28.999166666666667,7.102916666666666,10.455416666666666,19.79125,18.577083333333334,24.94142857142857,3.45956043956044
2021-04-10,19.88,4.158461538461538,0.0010526315789473684,0.0002777777777777778,720.3833333333333,4,5,2,19.807916666666667,45.916666666666664,42.516666666666666,28.999166666666667,7.102916666666666,10.455416666666666,19.79125,24.954107142857143,3.533406593406593
2021-04-11,26.506666666666664,1.8353846153846154,10.090526315789473,0.0,224.84444444444443,4,6,2,19.88,19.807916666666667,45.916666666666664,42.516666666666666,28.999166666666667,7.102916666666666,10.455416666666666,27.247142857142855,3.0465934065934066
2021-04-12,38.27458333333333,3.2153846153846155,1.4505263157894734,0.020416666666666666,177.64814814814815,4,0,2,26.506666666666664,19.88,19.807916666666667,45.916666666666664,42.516666666666666,28.999166666666667,7.102916666666666,31.70023809523809,3.256703296703297
2021-04-13,40.84375,2.9723076923076923,0.371578947368421,0.00863013698630137,469.037037037037,4,1,2,38.27458333333333,26.506666666666664,19.88,19.807916666666667,45.916666666666664,42.516666666666666,28.999166666666667,33.39232142857143,3.1936263736263735
2021-04-14,56.592083333333335,2.8753846153846156,0.0,0.001081081081081081,696.4481481481481,4,2,2,40.84375,38.27458333333333,26.506666666666664,19.88,19.807916666666667,45.916666666666664,42.516666666666666,35.40309523809524,3.0947252747252745
2021-04-15,53.82583333333333,4.295384615384616,0.0,0.0,660.6537037037037,4,3,2,56.592083333333335,40.84375,38.27458333333333,26.506666666666664,19.88,19.807916666666667,45.916666666666664,36.53297619047619,3.380439560439561
2021-04-16,43.48500000000001,5.664615384615384,0.002105263157894737,0.0,631.5074074074074,4,4,2,53.82583333333333,56.592083333333335,40.84375,38.27458333333333,26.506666666666664,19.88,19.807916666666667,39.915416666666665,3.573846153846154
2021-04-17,26.346666666666668,7.5892307692307694,0.0,0.0,653.7962962962963,4,5,2,43.48500000000001,53.82583333333333,56.592083333333335,40.84375,38.27458333333333,26.506666666666664,19.88,40.83922619047619,4.063956043956044
2021-04-18,25.004583333333333,8.747692307692308,0.0,0.0,787.4796296296296,4,6,2,26.346666666666668,43.48500000000001,53.82583333333333,56.592083333333335,40.84375,38.27458333333333,26.506666666666664,40.62464285714286,5.051428571428572
2021-04-19,38.91375,8.621538461538462,0.0,0.0,831.9759259259258,4,0,2,25.004583333333333,26.346666666666668,43.48500000000001,53.82583333333333,56.592083333333335,40.84375,38.27458333333333,40.71595238095238,5.823736263736264
2021-04-20,27.369583333333335,8.287692307692309,0.014736842105263158,0.0,822.6944444444445,4,1,2,38.91375,25.004583333333333,26.346666666666668,43.48500000000001,53.82583333333333,56.592083333333335,40.84375,38.79107142857142,6.5830769230769235
2021-04-21,24.9375,6.269230769230769,5.027368421052632,0.0,494.80740740740737,4,2,2,27.369583333333335,38.91375,25.004583333333333,26.346666666666668,43.48500000000001,53.82583333333333,56.592083333333335,34.26898809523809,7.067912087912087
2021-04-22,21.345,3.6046153846153848,2.265263157894737,0.011780821917808219,297.10740740740744,4,3,2,24.9375,27.369583333333335,38.91375,25.004583333333333,26.346666666666668,43.48500000000001,53.82583333333333,29.628869047619048,6.969230769230769
2021-04-23,23.129583333333333,4.575384615384615,0.02526315789473684,0.0022972972972972973,620.3685185185185,4,4,2,21.345,24.9375,27.369583333333335,38.91375,25.004583333333333,26.346666666666668,43.48500000000001,26.72095238095238,6.8136263736263745
2021-04-24,17.905416666666667,3.503076923076923,0.06315789473684211,0.0,612.974074074074,4,5,2,23.129583333333333,21.345,24.9375,27.369583333333335,38.91375,25.004583333333333,26.346666666666668,25.515059523809523,6.22989010989011
2021-04-25,16.43166666666667,2.7753846153846156,0.15157894736842106,0.0,426.52592592592595,4,6,2,17.905416666666667,23.129583333333333,21.345,24.9375,27.369583333333335,38.91375,25.004583333333333,24.290357142857143,5.376703296703297
2021-04-26,50.845416666666665,3.5476923076923077,0.12000000000000001,0.0,441.96666666666664,4,0,2,16.43166666666667,17.905416666666667,23.129583333333333,21.345,24.9375,27.369583333333335,38.91375,25.994880952380953,4.651868131868133
