Datum,Lufttemperatur,Kvalitet
2016-09-12,13.5,Y
2016-09-13,13.1,Y
2016-09-14,12.8,Y
2016-09-15,13.6,Y
2016-09-16,9.6,Y
2016-09-17,9.2,Y
2016-09-18,10.1,Y
2016-09-19,11.8,Y
2016-09-20,13.0,Y
2016-09-21,12.6,Y
2016-09-22,10.4,Y
2016-09-23,9.6,Y
2016-09-24,10.9,Y
2016-09-25,12.8,Y
2016-09-26,13.0,Y
2016-09-27,13.4,Y
2016-09-28,12.4,Y
2016-09-29,11.6,Y
2016-09-30,12.2,Y
2016-10-01,8.9,Y
2016-10-02,5.7,Y
2016-10-03,4.8,Y
2016-10-04,7.1,Y
2016-10-05,7.0,Y
2016-10-06,7.0,Y
2016-10-07,7.6,Y
2016-10-08,7.8,Y
2016-10-09,8.0,Y
2016-10-10,6.8,Y
2016-10-11,6.2,Y
2016-10-12,5.5,Y
2016-10-13,4.8,Y
2016-10-14,5.2,Y
2016-10-15,5.4,Y
2016-10-16,6.7,Y
2016-10-17,6.2,Y
2016-10-18,6.6,Y
2016-10-19,7.5,Y
2016-10-20,6.1,Y
2016-10-21,5.8,Y
2016-10-22,4.1,Y
2016-10-23,5.1,Y
2016-10-24,5.6,Y
2016-10-25,3.7,Y
2016-10-26,4.1,Y
2016-10-27,7.8,Y
2016-10-28,7.5,Y
2016-10-29,5.7,Y
2016-10-30,5.1,Y
2016-10-31,2.2,Y
2016-11-01,2.1,Y
2016-11-02,1.2,Y
2016-11-03,1.3,Y
2016-11-04,-1.5,Y
2016-11-05,-0.5,Y
2016-11-06,-1.8,Y
2016-11-07,-2.5,Y
2016-11-08,-2.5,Y
2016-11-09,-2.0,Y
2016-11-10,-2.5,Y
2016-11-11,-2.7,Y
2016-11-12,-7.5,Y
2016-11-13,-0.9,Y
2016-11-14,0.8,Y
2016-11-15,2.1,Y
2016-11-16,0.5,Y
2016-11-17,3.6,Y
2016-11-18,4.2,Y
2016-11-19,3.8,Y
2016-11-20,1.9,Y
2016-11-21,5.3,Y
2016-11-22,6.8,Y
2016-11-23,7.2,Y
2016-11-24,1.1,Y
2016-11-25,0.1,Y
2016-11-26,2.8,Y
2016-11-27,0.5,Y
2016-11-28,-0.5,Y
2016-11-29,-0.1,Y
2016-11-30,0.8,Y
2016-12-01,-2.1,Y
2016-12-02,0.2,Y
2016-12-03,-3.0,Y
2016-12-04,-3.2,Y
2016-12-05,2.9,Y
2016-12-06,-2.7,Y
2016-12-07,0.0,Y
2016-12-08,4.3,Y
2016-12-09,4.5,Y
2016-12-10,-0.5,Y
2016-12-11,-2.1,Y
2016-12-12,-6.7,Y
2016-12-13,-3.9,Y
2016-12-14,-0.8,Y
2016-12-15,-5.0,Y
2016-12-16,-1.6,Y
2016-12-17,0.0,Y
2016-12-18,-1.7,Y
2016-12-19,1.2,Y
2016-12-20,3.7,Y
2016-12-21,1.0,Y
2016-12-22,3.4,Y
2016-12-23,2.3,Y
2016-12-24,3.6,Y
2016-12-25,2.3,Y
2016-12-26,4.2,Y
2016-12-27,1.3,Y
2016-12-28,-1.9,Y
2016-12-29,2.1,Y
2016-12-30,5.1,Y
2016-12-31,8.6,Y
2017-01-01,0.4,Y
2017-01-02,-2.0,Y
2017-01-03,-6.6,Y
2017-01-04,-5.2,Y
2017-01-05,-10.4,Y
2017-01-06,-11.8,Y
2017-01-07,-7.2,Y
2017-01-08,-6.7,Y
2017-01-09,-0.2,Y
2017-01-10,1.0,Y
2017-01-11,1.1,Y
2017-01-12,1.4,Y
2017-01-13,-2.0,Y
2017-01-14,-4.5,Y
2017-01-15,-5.3,Y
2017-01-16,-2.4,Y
2017-01-17,-4.4,Y
2017-01-18,0.8,Y
2017-01-19,1.1,Y
2017-01-20,1.9,Y
2017-01-21,-1.0,Y
2017-01-22,-0.6,Y
2017-01-23,0.3,Y
2017-01-24,-1.6,Y
2017-01-25,0.7,Y
2017-01-26,4.1,Y
2017-01-27,0.1,Y
2017-01-28,-2.2,Y
2017-01-29,-1.4,Y
2017-01-30,0.5,Y
2017-01-31,-2.1,Y
2017-02-01,-0.7,Y
2017-02-02,-0.9,Y
2017-02-03,-1.1,Y
2017-02-04,0.3,Y
2017-02-05,-0.1,Y
2017-02-06,-3.1,Y
2017-02-07,-5.3,Y
2017-02-08,-4.9,Y
2017-02-09,-6.0,Y
2017-02-10,-3.0,Y
2017-02-11,-5.1,Y
2017-02-12,-6.0,Y
2017-02-13,0.8,Y
2017-02-14,1.2,Y
2017-02-15,-1.2,Y
2017-02-16,-1.4,Y
2017-02-17,2.1,Y
2017-02-18,0.3,Y
2017-02-19,5.2,Y
2017-02-20,2.9,Y
2017-02-21,-1.0,Y
2017-02-22,-0.3,Y
2017-02-23,-4.2,Y
2017-02-24,-4.0,Y
2017-02-25,-3.6,Y
2017-02-26,-0.8,Y
2017-02-27,0.3,Y
2017-02-28,2.8,Y
2017-03-01,2.1,Y
2017-03-02,1.4,Y
2017-03-03,-0.1,Y
2017-03-04,-1.9,Y
2017-03-05,-3.2,Y
2017-03-06,-3.0,Y
2017-03-07,-3.5,Y
2017-03-08,-2.1,Y
2017-03-09,0.9,Y
2017-03-10,0.1,Y
2017-03-11,-1.1,Y
2017-03-12,2.4,Y
2017-03-13,3.7,Y
2017-03-14,4.8,Y
2017-03-15,5.6,Y
2017-03-16,4.4,Y
2017-03-17,5.7,Y
2017-03-18,0.4,Y
2017-03-19,-1.6,Y
2017-03-20,0.4,Y
2017-03-21,3.1,Y
2017-03-22,4.9,Y
2017-03-23,2.3,Y
2017-03-24,2.4,Y
2017-03-25,4.0,Y
2017-03-26,10.0,Y
2017-03-27,10.4,Y
2017-03-28,3.5,Y
2017-03-29,2.0,Y
2017-03-30,-0.7,Y
2017-03-31,2.3,Y
2017-04-01,5.5,Y
2017-04-02,7.5,Y
2017-04-03,5.1,Y
2017-04-04,7.1,Y
2017-04-05,7.3,Y
2017-04-06,5.6,Y
2017-04-07,2.6,Y
2017-04-08,3.1,Y
2017-04-09,7.8,Y
2017-04-10,7.5,Y
2017-04-11,4.5,Y
2017-04-12,1.5,Y
2017-04-13,0.9,Y
2017-04-14,-1.9,Y
2017-04-15,-2.1,Y
2017-04-16,-1.7,Y
2017-04-17,-1.4,Y
2017-04-18,0.3,Y
2017-04-19,2.2,Y
2017-04-20,4.4,Y
2017-04-21,7.0,Y
2017-04-22,4.4,Y
2017-04-23,4.5,Y
2017-04-24,2.9,Y
2017-04-25,2.5,Y
2017-04-26,2.8,Y
2017-04-27,3.5,Y
2017-04-28,3.4,Y
2017-04-29,3.7,Y
2017-04-30,6.5,Y
2017-05-01,9.3,Y
2017-05-02,7.5,Y
2017-05-03,6.2,Y
2017-05-04,5.8,Y
2017-05-05,10.5,Y
2017-05-06,9.6,Y
2017-05-07,4.3,Y
2017-05-08,0.8,Y
2017-05-09,1.8,Y
2017-05-10,0.6,Y
2017-05-11,1.8,Y
2017-05-12,5.2,Y
2017-05-13,6.7,Y
2017-05-14,7.9,Y
2017-05-15,4.0,Y
2017-05-16,7.8,Y
2017-05-17,8.4,Y
2017-05-18,16.7,Y
2017-05-19,17.7,Y
2017-05-20,9.8,Y
2017-05-21,14.0,Y
2017-05-22,13.4,Y
2017-05-23,10.1,Y
2017-05-24,12.5,Y
2017-05-25,13.3,Y
2017-05-26,12.7,Y
2017-05-27,17.0,Y
2017-05-28,19.3,Y
2017-05-29,11.5,Y
2017-05-30,7.9,Y
2017-05-31,10.3,Y
2017-06-01,8.5,Y
2017-06-02,8.4,Y
2017-06-03,10.6,Y
2017-06-04,12.4,Y
2017-06-05,13.6,Y
2017-06-06,15.5,Y
2017-06-07,13.7,Y
2017-06-08,13.1,Y
2017-06-09,14.7,Y
2017-06-10,15.6,Y
2017-06-11,16.8,Y
2017-06-12,15.4,Y
2017-06-13,12.1,Y
2017-06-14,15.7,Y
2017-06-15,16.3,Y
2017-06-16,17.1,Y
2017-06-17,18.4,Y
2017-06-18,20.1,Y
2017-06-19,17.5,Y
2017-06-20,12.8,Y
2017-06-21,12.7,Y
2017-06-22,12.9,Y
2017-06-23,13.4,Y
2017-06-24,14.6,Y
2017-06-25,13.9,Y
2017-06-26,13.8,Y
2017-06-27,12.8,Y
2017-06-28,13.1,Y
2017-06-29,12.2,Y
2017-06-30,16.2,Y
2017-07-01,15.9,Y
2017-07-02,17.0,Y
2017-07-03,14.9,Y
2017-07-04,12.8,Y
2017-07-05,12.6,Y
2017-07-06,13.4,Y
2017-07-07,16.7,Y
2017-07-08,16.3,Y
2017-07-09,15.9,Y
2017-07-10,17.6,Y
2017-07-11,15.0,Y
2017-07-12,17.0,Y
2017-07-13,13.9,Y
2017-07-14,14.5,Y
2017-07-15,14.6,Y
2017-07-16,16.3,Y
2017-07-17,15.6,Y
2017-07-18,13.6,Y
2017-07-19,13.3,Y
2017-07-20,15.4,Y
2017-07-21,13.7,Y
2017-07-22,15.0,Y
2017-07-23,15.2,Y
2017-07-24,14.8,Y
2017-07-25,16.2,Y
2017-07-26,15.3,Y
2017-07-27,17.0,Y
2017-07-28,15.4,Y
2017-07-29,16.5,Y
2017-07-30,18.5,Y
2017-07-31,19.3,Y
2017-08-01,18.7,Y
2017-08-02,17.5,Y
2017-08-03,18.1,Y
2017-08-04,17.0,Y
2017-08-05,14.6,Y
2017-08-06,15.2,Y
2017-08-07,14.7,Y
2017-08-08,16.5,Y
2017-08-09,18.1,Y
2017-08-10,18.3,Y
2017-08-11,18.9,Y
2017-08-12,18.4,Y
2017-08-13,12.8,Y
2017-08-14,14.7,Y
2017-08-15,15.4,Y
2017-08-16,15.8,Y
2017-08-17,15.8,Y
2017-08-18,14.6,Y
2017-08-19,16.0,Y
2017-08-20,16.1,Y
2017-08-21,14.6,Y
2017-08-22,12.9,Y
2017-08-23,13.2,Y
2017-08-24,12.3,Y
2017-08-25,12.2,Y
2017-08-26,10.8,Y
2017-08-27,10.1,Y
2017-08-28,11.4,Y
2017-08-29,17.9,Y
2017-08-30,18.0,Y
2017-08-31,13.0,Y
2017-09-01,13.2,Y
2017-09-02,10.4,Y
2017-09-03,13.7,Y
2017-09-04,12.6,Y
2017-09-05,12.7,Y
2017-09-06,11.7,Y
2017-09-07,9.9,Y
2017-09-08,11.1,Y
2017-09-09,13.7,Y
2017-09-10,14.1,Y
2017-09-11,13.7,Y
2017-09-12,15.4,Y
2017-09-13,13.0,Y
2017-09-14,12.3,Y
2017-09-15,11.6,Y
2017-09-16,9.3,Y
2017-09-17,7.8,Y
2017-09-18,7.9,Y
2017-09-19,8.9,Y
2017-09-20,7.4,Y
2017-09-21,10.7,Y
2017-09-22,10.7,Y
2017-09-23,12.8,Y
2017-09-24,12.2,Y
2017-09-25,11.7,Y
2017-09-26,11.9,Y
2017-09-27,12.0,Y
2017-09-28,12.3,Y
2017-09-29,11.1,Y
2017-09-30,11.1,Y
2017-10-01,11.4,Y
2017-10-02,11.2,Y
2017-10-03,11.9,Y
2017-10-04,9.2,Y
2017-10-05,7.5,Y
2017-10-06,7.9,Y
2017-10-07,5.1,Y
2017-10-08,7.1,Y
2017-10-09,8.5,Y
2017-10-10,6.8,Y
2017-10-11,5.2,Y
2017-10-12,9.2,Y
2017-10-13,7.1,Y
2017-10-14,9.1,Y
2017-10-15,8.6,Y
2017-10-16,11.9,Y
2017-10-17,9.9,Y
2017-10-18,6.5,Y
2017-10-19,2.5,Y
2017-10-20,1.5,Y
2017-10-21,0.5,Y
2017-10-22,1.9,Y
2017-10-23,3.1,Y
2017-10-24,2.3,Y
2017-10-25,6.8,Y
2017-10-26,5.2,Y
2017-10-27,3.4,Y
2017-10-28,5.0,Y
2017-10-29,3.1,Y
2017-10-30,2.7,Y
2017-10-31,1.0,Y
2017-11-01,3.2,Y
2017-11-02,5.6,Y
2017-11-03,2.8,Y
2017-11-04,7.0,Y
2017-11-05,8.4,Y
2017-11-06,3.5,Y
2017-11-07,1.0,Y
2017-11-08,0.7,Y
2017-11-09,5.5,Y
2017-11-10,2.1,Y
2017-11-11,4.2,Y
2017-11-12,0.5,Y
2017-11-13,-0.4,Y
2017-11-14,-2.0,Y
2017-11-15,-0.9,Y
2017-11-16,0.1,Y
2017-11-17,3.5,Y
2017-11-18,2.7,Y
2017-11-19,-1.3,Y
2017-11-20,-0.2,Y
2017-11-21,-2.4,Y
2017-11-22,-2.3,Y
2017-11-23,6.3,Y
2017-11-24,4.4,Y
2017-11-25,0.1,Y
2017-11-26,0.2,Y
2017-11-27,2.6,Y
2017-11-28,2.4,Y
2017-11-29,2.9,Y
2017-11-30,-0.6,Y
2017-12-01,1.4,Y
2017-12-02,-0.5,Y
2017-12-03,2.1,Y
2017-12-04,-1.9,Y
2017-12-05,-3.8,Y
2017-12-06,-4.9,Y
2017-12-07,2.2,Y
2017-12-08,3.8,Y
2017-12-09,2.3,Y
2017-12-10,-0.8,Y
2017-12-11,-2.2,Y
2017-12-12,0.4,Y
2017-12-13,-3.3,Y
2017-12-14,1.2,Y
2017-12-15,-0.5,Y
2017-12-16,0.9,Y
2017-12-17,-5.0,Y
2017-12-18,-1.4,Y
2017-12-19,-4.3,Y
2017-12-20,1.0,Y
2017-12-21,-2.2,Y
2017-12-22,-3.6,Y
2017-12-23,1.2,Y
2017-12-24,-1.8,Y
2017-12-25,-2.1,Y
2017-12-26,1.7,Y
2017-12-27,1.7,Y
2017-12-28,2.4,Y
2017-12-29,1.8,Y
2017-12-30,-0.3,Y
2017-12-31,0.3,Y
2018-01-01,2.0,Y
2018-01-02,1.7,Y
2018-01-03,1.7,Y
2018-01-04,1.5,Y
2018-01-05,0.1,Y
2018-01-06,-4.2,Y
2018-01-07,-4.2,Y
2018-01-08,-2.6,Y
2018-01-09,-5.0,Y
2018-01-10,-8.2,Y
2018-01-11,-2.3,Y
2018-01-12,-1.5,Y
2018-01-13,-1.6,Y
2018-01-14,-0.8,Y
2018-01-15,-1.2,Y
2018-01-16,-0.2,Y
2018-01-17,-3.2,Y
2018-01-18,-4.5,Y
2018-01-19,-8.6,Y
2018-01-20,-6.1,Y
2018-01-21,-8.0,Y
2018-01-22,-6.0,Y
2018-01-23,-4.0,Y
2018-01-24,1.9,Y
2018-01-25,4.5,Y
2018-01-26,2.1,Y
2018-01-27,-1.9,Y
2018-01-28,0.2,Y
2018-01-29,0.4,Y
2018-01-30,-2.5,Y
2018-01-31,-1.0,Y
2018-02-01,-0.8,Y
2018-02-02,-1.1,Y
2018-02-03,-3.2,Y
2018-02-04,-4.7,Y
2018-02-05,-9.5,Y
2018-02-06,-6.5,Y
2018-02-07,-8.7,Y
2018-02-08,-4.0,Y
2018-02-09,-1.8,Y
2018-02-10,-5.7,Y
2018-02-11,-3.4,Y
2018-02-12,0.4,Y
2018-02-13,0.6,Y
2018-02-14,-0.7,Y
2018-02-15,-1.7,Y
2018-02-16,-0.9,Y
2018-02-17,-2.4,Y
2018-02-18,-2.3,Y
2018-02-19,-4.2,Y
2018-02-20,-7.7,Y
2018-02-21,-7.8,Y
2018-02-22,-7.8,Y
2018-02-23,-5.7,Y
2018-02-24,-10.1,Y
2018-02-25,-6.2,Y
2018-02-26,-4.7,Y
2018-02-27,-11.9,Y
2018-02-28,-11.7,Y
2018-03-01,-11.0,Y
2018-03-02,-10.6,Y
2018-03-03,-8.2,Y
2018-03-04,-5.9,Y
2018-03-05,-7.5,Y
2018-03-06,-4.2,Y
2018-03-07,-3.9,Y
2018-03-08,-4.3,Y
2018-03-09,-1.2,Y
2018-03-10,-3.0,Y
2018-03-11,-1.8,Y
2018-03-12,0.3,Y
2018-03-13,-0.4,Y
2018-03-14,-3.5,Y
2018-03-15,-7.3,Y
2018-03-16,-9.2,Y
2018-03-17,-7.8,Y
2018-03-18,-2.3,Y
2018-03-19,0.0,Y
2018-03-20,-3.4,Y
2018-03-21,0.0,Y
2018-03-22,-0.3,Y
2018-03-23,-0.9,Y
2018-03-24,1.5,Y
2018-03-25,2.9,Y
2018-03-26,-3.2,Y
2018-03-27,-6.5,Y
2018-03-28,-4.1,Y
2018-03-29,-4.1,Y
2018-03-30,-4.9,Y
2018-03-31,-3.8,Y
2018-04-01,-2.7,Y
2018-04-02,-0.8,Y
2018-04-03,-1.4,Y
2018-04-04,0.8,Y
2018-04-05,1.6,Y
2018-04-06,1.9,Y
2018-04-07,3.2,Y
2018-04-08,4.4,Y
2018-04-09,0.9,Y
2018-04-10,1.2,Y
2018-04-11,0.2,Y
2018-04-12,1.8,Y
2018-04-13,3.4,Y
2018-04-14,5.8,Y
2018-04-15,3.4,Y
2018-04-16,5.2,Y
2018-04-17,6.6,Y
2018-04-18,7.6,Y
2018-04-19,10.5,Y
2018-04-20,15.0,Y
2018-04-21,11.4,Y
2018-04-22,7.1,Y
2018-04-23,5.8,Y
2018-04-24,9.4,Y
2018-04-25,8.1,Y
2018-04-26,7.5,Y
2018-04-27,5.6,Y
2018-04-28,7.5,Y
2018-04-29,8.1,Y
2018-04-30,6.2,Y
2018-05-01,6.6,Y
2018-05-02,8.7,Y
2018-05-03,6.3,Y
2018-05-04,8.8,Y
2018-05-05,12.0,Y
2018-05-06,14.1,Y
2018-05-07,17.1,Y
2018-05-08,15.0,Y
2018-05-09,14.9,Y
2018-05-10,13.5,Y
2018-05-11,17.0,Y
2018-05-12,17.6,Y
2018-05-13,16.3,Y
2018-05-14,15.6,Y
2018-05-15,16.2,Y
2018-05-16,16.9,Y
2018-05-17,10.8,Y
2018-05-18,10.8,Y
2018-05-19,13.4,Y
2018-05-20,17.8,Y
2018-05-21,18.2,Y
2018-05-22,16.8,Y
2018-05-23,12.7,Y
2018-05-24,14.4,Y
2018-05-25,18.0,Y
2018-05-26,15.8,Y
2018-05-27,13.6,Y
2018-05-28,15.9,Y
2018-05-29,19.5,Y
2018-05-30,16.7,Y
2018-05-31,14.8,Y
2018-06-01,17.6,Y
2018-06-02,19.7,Y
2018-06-03,20.5,Y
2018-06-04,17.0,Y
2018-06-05,9.8,Y
2018-06-06,8.8,Y
2018-06-07,15.4,Y
2018-06-08,13.9,Y
2018-06-09,15.6,Y
2018-06-10,19.9,Y
2018-06-11,15.9,Y
2018-06-12,13.8,Y
2018-06-13,11.7,Y
2018-06-14,17.1,Y
2018-06-15,19.4,Y
2018-06-16,17.1,Y
2018-06-17,17.0,Y
2018-06-18,16.1,Y
2018-06-19,17.6,Y
2018-06-20,15.1,Y
2018-06-21,10.8,Y
2018-06-22,11.3,Y
2018-06-23,12.7,Y
2018-06-24,13.6,Y
2018-06-25,15.2,Y
2018-06-26,16.0,Y
2018-06-27,16.8,Y
2018-06-28,19.5,Y
2018-06-29,13.5,Y
2018-06-30,12.8,Y
2018-07-01,14.0,Y
2018-07-02,14.3,Y
2018-07-03,17.6,Y
2018-07-04,16.4,Y
2018-07-05,15.4,Y
2018-07-06,17.2,Y
2018-07-07,16.3,Y
2018-07-08,17.6,Y
2018-07-09,17.2,Y
2018-07-10,19.2,Y
2018-07-11,18.2,Y
2018-07-12,19.2,Y
2018-07-13,20.0,Y
2018-07-14,21.2,Y
2018-07-15,23.9,Y
2018-07-16,23.2,Y
2018-07-17,24.1,Y
2018-07-18,24.7,Y
2018-07-19,23.0,Y
2018-07-20,22.7,Y
2018-07-21,21.1,Y
2018-07-22,20.3,Y
2018-07-23,21.0,Y
2018-07-24,23.7,Y
2018-07-25,25.5,Y
2018-07-26,23.3,Y
2018-07-27,22.5,Y
2018-07-28,23.4,Y
2018-07-29,22.3,Y
2018-07-30,22.3,Y
2018-07-31,23.9,Y
2018-08-01,25.6,Y
2018-08-02,23.3,Y
2018-08-03,20.6,Y
2018-08-04,18.7,Y
2018-08-05,18.2,Y
2018-08-06,16.2,Y
2018-08-07,17.5,Y
2018-08-08,23.1,Y
2018-08-09,23.8,Y
2018-08-10,22.4,Y
2018-08-11,17.8,Y
2018-08-12,14.3,Y
2018-08-13,14.6,Y
2018-08-14,14.2,Y
2018-08-15,16.7,Y
2018-08-16,17.4,Y
2018-08-17,20.5,Y
2018-08-18,16.7,Y
2018-08-19,18.1,Y
2018-08-20,14.8,Y
2018-08-21,12.7,Y
2018-08-22,15.0,Y
2018-08-23,18.9,Y
2018-08-24,19.7,Y
2018-08-25,14.5,Y
2018-08-26,11.5,Y
2018-08-27,12.5,Y
2018-08-28,15.5,Y
2018-08-29,15.4,Y
2018-08-30,15.6,Y
2018-08-31,15.0,Y
2018-09-01,15.5,Y
2018-09-02,15.2,Y
2018-09-03,15.2,Y
2018-09-04,15.0,Y
2018-09-05,14.5,Y
2018-09-06,15.0,Y
2018-09-07,15.8,Y
2018-09-08,19.0,Y
2018-09-09,13.9,Y
2018-09-10,15.0,Y
2018-09-11,12.6,Y
2018-09-12,13.6,Y
2018-09-13,12.6,Y
2018-09-14,12.6,Y
2018-09-15,12.1,Y
2018-09-16,9.3,Y
2018-09-17,12.6,Y
2018-09-18,13.3,Y
2018-09-19,17.5,Y
2018-09-20,14.8,Y
2018-09-21,15.2,Y
2018-09-22,12.4,Y
2018-09-23,9.0,Y
2018-09-24,5.9,Y
2018-09-25,7.3,Y
2018-09-26,10.2,Y
2018-09-27,7.5,Y
2018-09-28,5.2,Y
2018-09-29,4.8,Y
2018-09-30,9.7,Y
2018-10-01,4.9,Y
2018-10-02,3.3,Y
2018-10-03,4.5,Y
2018-10-04,3.9,Y
2018-10-05,9.9,Y
2018-10-06,6.7,Y
2018-10-07,3.3,Y
2018-10-08,7.2,Y
2018-10-09,13.1,Y
2018-10-10,12.1,Y
2018-10-11,12.0,Y
2018-10-12,11.5,Y
2018-10-13,14.8,Y
2018-10-14,14.7,Y
2018-10-15,13.5,Y
2018-10-16,9.4,Y
2018-10-17,11.6,Y
2018-10-18,8.4,Y
2018-10-19,3.0,Y
2018-10-20,4.9,Y
2018-10-21,8.7,Y
2018-10-22,7.1,Y
2018-10-23,5.0,Y
2018-10-24,3.4,Y
2018-10-25,1.5,Y
2018-10-26,0.6,Y
2018-10-27,2.1,Y
2018-10-28,0.2,Y
2018-10-29,-1.1,Y
2018-10-30,4.8,Y
2018-10-31,8.7,Y
2018-11-01,4.1,Y
2018-11-02,8.6,Y
2018-11-03,6.9,Y
2018-11-04,5.1,Y
2018-11-05,6.7,Y
2018-11-06,7.6,Y
2018-11-07,7.0,Y
2018-11-08,6.8,Y
2018-11-09,6.9,Y
2018-11-10,6.7,Y
2018-11-11,7.3,Y
2018-11-12,7.8,Y
2018-11-13,7.0,Y
2018-11-14,7.4,Y
2018-11-15,8.2,Y
2018-11-16,7.0,Y
2018-11-17,3.6,Y
2018-11-18,4.7,Y
2018-11-19,2.0,Y
2018-11-20,-2.3,Y
2018-11-21,0.9,Y
2018-11-22,-4.0,Y
2018-11-23,-7.4,Y
2018-11-24,-2.7,Y
2018-11-25,-4.1,Y
2018-11-26,-1.2,Y
2018-11-27,-5.5,Y
2018-11-28,-8.8,Y
2018-11-29,0.9,Y
2018-11-30,3.0,Y
2018-12-01,2.1,Y
2018-12-02,3.5,Y
2018-12-03,4.5,Y
2018-12-04,4.0,Y
2018-12-05,-1.0,Y
2018-12-06,-2.8,Y
2018-12-07,1.3,Y
2018-12-08,4.2,Y
2018-12-09,4.6,Y
2018-12-10,0.8,Y
2018-12-11,2.5,Y
2018-12-12,0.2,Y
2018-12-13,-1.4,Y
2018-12-14,-1.9,Y
2018-12-15,-4.4,Y
2018-12-16,-1.3,Y
2018-12-17,-1.5,Y
2018-12-18,-2.0,Y
2018-12-19,-1.1,Y
2018-12-20,0.0,Y
2018-12-21,-2.2,Y
2018-12-22,-3.2,Y
2018-12-23,-5.1,Y
2018-12-24,-8.8,Y
2018-12-25,-0.3,Y
2018-12-26,1.1,Y
2018-12-27,-2.1,Y
2018-12-28,-3.1,Y
2018-12-29,-3.8,Y
2018-12-30,-2.4,Y
2018-12-31,-4.3,Y
2019-01-01,2.5,Y
2019-01-02,-1.2,Y
2019-01-03,-3.1,Y
2019-01-04,2.8,Y
2019-01-05,-0.1,Y
2019-01-06,0.4,Y
2019-01-07,-0.4,Y
2019-01-08,0.6,Y
2019-01-09,0.5,Y
2019-01-10,-2.2,Y
2019-01-11,-0.1,Y
2019-01-12,-2.9,Y
2019-01-13,-3.3,Y
2019-01-14,-5.4,Y
2019-01-15,-5.7,Y
2019-01-16,-8.7,Y
2019-01-17,-5.3,Y
2019-01-18,-9.6,Y
2019-01-19,-8.0,Y
2019-01-20,-9.8,Y
2019-01-21,-15.9,Y
2019-01-22,-5.7,Y
2019-01-23,-5.8,Y
2019-01-24,-8.4,Y
2019-01-25,-6.1,Y
2019-01-26,-5.3,Y
2019-01-27,-7.5,Y
2019-01-28,-3.2,Y
2019-01-29,-1.6,Y
2019-01-30,-5.7,Y
2019-01-31,-8.6,Y
2019-02-01,-2.6,Y
2019-02-02,-0.3,Y
2019-02-03,-5.1,Y
2019-02-04,-11.0,Y
2019-02-05,-1.5,Y
2019-02-06,-10.1,Y
2019-02-07,-0.9,Y
2019-02-08,1.3,Y
2019-02-09,2.3,Y
2019-02-10,3.4,Y
2019-02-11,-0.0,Y
2019-02-12,-2.0,Y
2019-02-13,2.7,Y
2019-02-14,2.3,Y
2019-02-15,3.5,Y
2019-02-16,3.9,Y
2019-02-17,-1.1,Y
2019-02-18,2.8,Y
2019-02-19,4.3,Y
2019-02-20,-0.9,Y
2019-02-21,-4.4,Y
2019-02-22,-5.8,Y
2019-02-23,2.4,Y
2019-02-24,5.3,Y
2019-02-25,5.7,Y
2019-02-26,4.2,Y
2019-02-27,4.5,Y
2019-02-28,1.2,Y
2019-03-01,-2.0,Y
2019-03-02,1.4,Y
2019-03-03,-2.3,Y
2019-03-04,-1.3,Y
2019-03-05,-4.2,Y
2019-03-06,-8.2,Y
2019-03-07,0.9,Y
2019-03-08,1.4,Y
2019-03-09,-2.1,Y
2019-03-10,-5.7,Y
2019-03-11,-4.5,Y
2019-03-12,-5.7,Y
2019-03-13,-1.1,Y
2019-03-14,2.5,Y
2019-03-15,1.7,Y
2019-03-16,0.6,Y
2019-03-17,2.0,Y
2019-03-18,1.3,Y
2019-03-19,-0.8,Y
2019-03-20,2.9,Y
2019-03-21,6.0,Y
2019-03-22,4.7,Y
2019-03-23,8.1,Y
2019-03-24,5.0,Y
2019-03-25,1.7,Y
2019-03-26,1.3,Y
2019-03-27,4.4,Y
2019-03-28,7.2,Y
2019-03-29,10.3,Y
2019-03-30,7.4,Y
2019-03-31,3.4,Y
2019-04-01,3.1,Y
2019-04-02,4.2,Y
2019-04-03,4.7,Y
2019-04-04,7.5,Y
2019-04-05,1.8,Y
2019-04-06,6.7,Y
2019-04-07,3.1,Y
2019-04-08,0.3,Y
2019-04-09,-0.6,Y
2019-04-10,-0.5,Y
2019-04-11,-0.2,Y
2019-04-12,-0.3,Y
2019-04-13,0.4,Y
2019-04-14,1.5,Y
2019-04-15,2.1,Y
2019-04-16,4.1,Y
2019-04-17,5.3,Y
2019-04-18,8.0,Y
2019-04-19,8.8,Y
2019-04-20,9.0,Y
2019-04-21,9.2,Y
2019-04-22,13.2,Y
2019-04-23,13.3,Y
2019-04-24,11.8,Y
2019-04-25,12.5,Y
2019-04-26,12.5,Y
2019-04-27,11.0,Y
2019-04-28,8.5,Y
2019-04-29,8.2,Y
2019-04-30,8.5,Y
2019-05-01,5.4,Y
2019-05-02,1.9,Y
2019-05-03,2.3,Y
2019-05-04,1.5,Y
2019-05-05,5.9,Y
2019-05-06,6.7,Y
2019-05-07,4.9,Y
2019-05-08,6.4,Y
2019-05-09,8.2,Y
2019-05-10,10.0,Y
2019-05-11,9.2,Y
2019-05-12,6.7,Y
2019-05-13,7.1,Y
2019-05-14,7.0,Y
2019-05-15,10.1,Y
2019-05-16,10.0,Y
2019-05-17,10.8,Y
2019-05-18,13.8,Y
2019-05-19,13.7,Y
