Datum,Lufttemperatur,Kvalitet
2016-09-07,15.2,Y
2016-09-08,11.1,Y
2016-09-09,14.9,Y
2016-09-10,14.0,Y
2016-09-11,15.0,Y
2016-09-12,9.0,Y
2016-09-13,13.4,Y
2016-09-14,15.9,Y
2016-09-15,15.0,Y
2016-09-16,12.4,Y
2016-09-17,11.8,Y
2016-09-18,12.6,Y
2016-09-19,11.3,Y
2016-09-20,11.0,Y
2016-09-21,13.6,Y
2016-09-22,12.4,Y
2016-09-23,10.9,Y
2016-09-24,10.3,Y
2016-09-25,12.6,Y
2016-09-26,11.4,Y
2016-09-27,10.8,Y
2016-09-28,12.5,Y
2016-09-29,10.1,Y
2016-09-30,9.3,Y
2016-10-01,4.8,Y
2016-10-02,1.9,Y
2016-10-03,1.6,Y
2016-10-04,0.4,Y
2016-10-05,-0.4,Y
2016-10-06,2.8,Y
2016-10-07,7.3,Y
2016-10-08,4.9,Y
2016-10-09,3.9,Y
2016-10-10,4.4,Y
2016-10-11,3.9,Y
2016-10-12,2.4,Y
2016-10-13,-1.4,Y
2016-10-14,-1.0,Y
2016-10-15,2.9,Y
2016-10-16,4.4,Y
2016-10-17,3.8,Y
2016-10-18,4.9,Y
2016-10-19,5.3,Y
2016-10-20,4.2,Y
2016-10-21,2.6,Y
2016-10-22,1.0,Y
2016-10-23,2.0,Y
2016-10-24,3.8,Y
2016-10-25,1.3,Y
2016-10-26,1.9,Y
2016-10-27,7.0,Y
2016-10-28,6.1,Y
2016-10-29,4.3,Y
2016-10-30,3.8,Y
2016-10-31,1.4,Y
2016-11-01,0.3,Y
2016-11-02,-0.8,Y
2016-11-03,-2.9,Y
2016-11-04,-4.5,Y
2016-11-05,-2.7,Y
2016-11-06,-5.5,Y
2016-11-07,-8.4,Y
2016-11-08,-6.0,Y
2016-11-09,-5.1,Y
2016-11-10,-6.8,Y
2016-11-11,-10.7,Y
2016-11-12,-7.8,Y
2016-11-13,1.3,Y
2016-11-14,1.4,Y
2016-11-15,1.6,Y
2016-11-16,-0.7,Y
2016-11-17,1.4,Y
2016-11-18,1.0,Y
2016-11-19,1.7,Y
2016-11-20,0.8,Y
2016-11-21,0.9,Y
2016-11-22,2.9,Y
2016-11-23,5.0,Y
2016-11-24,-0.9,Y
2016-11-25,1.5,Y
2016-11-26,3.9,Y
2016-11-27,-0.7,Y
2016-11-28,-2.9,Y
2016-11-29,-1.6,Y
2016-11-30,-5.1,Y
