Datum,Lufttemperatur,Kvalitet
2016-09-15,18.8,Y
2016-09-16,15.9,Y
2016-09-17,11.0,Y
2016-09-18,13.6,Y
2016-09-19,13.5,Y
2016-09-20,14.5,Y
2016-09-21,13.1,Y
2016-09-22,12.4,Y
2016-09-23,11.8,Y
2016-09-24,10.4,Y
2016-09-25,13.5,Y
2016-09-26,14.6,Y
2016-09-27,14.0,Y
2016-09-28,12.7,Y
2016-09-29,13.3,Y
2016-09-30,10.3,Y
2016-10-01,9.4,Y
2016-10-02,12.0,Y
2016-10-03,6.3,Y
2016-10-04,4.5,Y
2016-10-05,4.2,Y
2016-10-06,6.3,Y
2016-10-07,7.1,Y
2016-10-08,6.6,Y
2016-10-09,7.0,Y
2016-10-10,7.0,Y
2016-10-11,5.9,Y
2016-10-12,5.5,Y
2016-10-13,5.0,Y
2016-10-14,5.3,Y
2016-10-15,5.9,Y
2016-10-16,6.4,Y
2016-10-17,6.6,Y
2016-10-18,6.7,Y
2016-10-19,7.6,Y
2016-10-20,6.5,Y
2016-10-21,5.2,Y
2016-10-22,3.4,Y
2016-10-23,4.5,Y
2016-10-24,5.4,Y
2016-10-25,3.3,Y
2016-10-26,6.1,Y
2016-10-27,9.1,Y
2016-10-28,7.8,Y
2016-10-29,3.2,Y
2016-10-30,4.3,Y
2016-10-31,5.3,Y
2016-11-01,5.7,Y
2016-11-02,1.2,Y
2016-11-03,-0.7,Y
2016-11-04,0.2,Y
2016-11-05,1.2,Y
2016-11-06,-2.4,Y
2016-11-07,-4.6,Y
2016-11-08,-3.7,Y
2016-11-09,-4.3,Y
2016-11-10,-2.1,Y
2016-11-11,-2.5,Y
2016-11-12,-0.9,Y
2016-11-13,0.1,Y
2016-11-14,1.4,Y
2016-11-15,4.8,Y
2016-11-16,3.3,Y
2016-11-17,3.6,Y
2016-11-18,4.2,Y
2016-11-19,3.5,Y
2016-11-20,3.4,Y
2016-11-21,6.5,Y
2016-11-22,7.8,Y
2016-11-23,6.5,Y
2016-11-24,0.6,Y
2016-11-25,3.4,Y
2016-11-26,5.6,Y
2016-11-27,2.2,Y
2016-11-28,-3.0,Y
2016-11-29,-0.1,Y
2016-11-30,-0.1,Y
2016-12-01,-0.5,Y
2016-12-02,-0.5,Y
2016-12-03,-3.3,Y
2016-12-04,-0.4,Y
2016-12-05,3.0,Y
2016-12-06,-4.2,Y
2016-12-07,2.7,Y
2016-12-08,6.9,Y
2016-12-09,5.0,Y
2016-12-10,5.4,Y
2016-12-11,3.2,Y
2016-12-12,-3.6,Y
2016-12-13,1.4,Y
2016-12-14,-3.6,Y
2016-12-15,-4.1,Y
2016-12-16,-1.3,Y
2016-12-17,0.7,Y
2016-12-18,0.6,Y
2016-12-19,3.4,Y
2016-12-20,3.2,Y
2016-12-21,1.0,Y
2016-12-22,4.2,Y
2016-12-23,2.8,Y
2016-12-24,3.7,Y
2016-12-25,5.1,Y
2016-12-26,4.3,Y
2016-12-27,3.2,Y
2016-12-28,-1.6,Y
2016-12-29,4.7,Y
2016-12-30,6.3,Y
2016-12-31,7.9,Y
2017-01-01,1.5,Y
2017-01-02,-0.3,Y
2017-01-03,-1.2,Y
2017-01-04,-3.3,Y
2017-01-05,-12.1,Y
2017-01-06,-8.4,Y
2017-01-07,-1.5,Y
2017-01-08,-1.3,Y
2017-01-09,2.7,Y
2017-01-10,1.0,Y
2017-01-11,1.6,Y
2017-01-12,2.0,Y
2017-01-13,0.1,Y
2017-01-14,-1.8,Y
2017-01-15,-6.2,Y
2017-01-16,-6.0,Y
2017-01-17,-2.1,Y
2017-01-18,3.0,Y
2017-01-19,4.6,Y
2017-01-20,2.9,Y
2017-01-21,1.5,Y
2017-01-22,0.7,Y
2017-01-23,1.4,Y
2017-01-24,-0.5,Y
2017-01-25,3.0,Y
2017-01-26,1.3,Y
2017-01-27,-2.1,Y
2017-01-28,-3.8,Y
2017-01-29,-1.5,Y
2017-01-30,-0.0,Y
2017-01-31,-0.9,Y
2017-02-01,-1.0,Y
2017-02-02,-1.2,Y
2017-02-03,-0.5,Y
2017-02-04,-0.2,Y
2017-02-05,0.1,Y
2017-02-06,-1.8,Y
2017-02-07,-4.8,Y
2017-02-08,-5.4,Y
2017-02-09,-4.1,Y
2017-02-10,-1.7,Y
2017-02-11,-2.7,Y
2017-02-12,-2.7,Y
2017-02-13,-3.8,Y
2017-02-14,-1.7,Y
2017-02-15,-2.0,Y
2017-02-16,1.0,Y
2017-02-17,1.6,Y
2017-02-18,0.3,Y
2017-02-19,4.0,Y
2017-02-20,4.8,Y
2017-02-21,0.6,Y
2017-02-22,2.6,Y
2017-02-23,-1.0,Y
2017-02-24,-3.9,Y
2017-02-25,-2.4,Y
2017-02-26,2.1,Y
2017-02-27,5.3,Y
2017-02-28,4.1,Y
2017-03-01,2.4,Y
2017-03-02,1.8,Y
2017-03-03,2.7,Y
2017-03-04,0.9,Y
2017-03-05,-1.4,Y
2017-03-06,-2.7,Y
2017-03-07,-4.5,Y
2017-03-08,-1.9,Y
2017-03-09,2.6,Y
2017-03-10,1.7,Y
2017-03-11,0.8,Y
2017-03-12,2.2,Y
2017-03-13,2.6,Y
2017-03-14,5.5,Y
2017-03-15,4.6,Y
2017-03-16,3.9,Y
2017-03-17,1.4,Y
2017-03-18,1.0,Y
2017-03-19,2.7,Y
2017-03-20,4.3,Y
2017-03-21,4.0,Y
2017-03-22,2.6,Y
2017-03-23,3.1,Y
2017-03-24,4.4,Y
2017-03-25,5.1,Y
2017-03-26,8.0,Y
2017-03-27,6.1,Y
2017-03-28,5.5,Y
2017-03-29,6.1,Y
2017-03-30,3.2,Y
2017-03-31,7.6,Y
2017-04-01,9.8,Y
2017-04-02,9.5,Y
2017-04-03,7.7,Y
2017-04-04,7.4,Y
2017-04-05,5.4,Y
2017-04-06,4.3,Y
2017-04-07,9.0,Y
2017-04-08,9.2,Y
2017-04-09,8.1,Y
2017-04-10,8.8,Y
2017-04-11,4.7,Y
2017-04-12,5.4,Y
2017-04-13,3.6,Y
2017-04-14,1.1,Y
2017-04-15,0.3,Y
2017-04-16,1.1,Y
2017-04-17,1.9,Y
2017-04-18,0.7,Y
2017-04-19,0.4,Y
2017-04-20,5.0,Y
2017-04-21,7.1,Y
2017-04-22,5.7,Y
2017-04-23,4.1,Y
2017-04-24,4.1,Y
2017-04-25,1.9,Y
2017-04-26,4.6,Y
2017-04-27,4.4,Y
2017-04-28,5.1,Y
2017-04-29,5.9,Y
2017-04-30,7.1,Y
2017-05-01,7.4,Y
2017-05-02,8.8,Y
2017-05-03,10.6,Y
2017-05-04,8.8,Y
2017-05-05,10.7,Y
2017-05-06,13.6,Y
2017-05-07,9.1,Y
2017-05-08,3.5,Y
2017-05-09,4.2,Y
2017-05-10,4.1,Y
2017-05-11,3.8,Y
2017-05-12,7.8,Y
2017-05-13,7.2,Y
2017-05-14,13.1,Y
2017-05-15,11.9,Y
2017-05-16,12.2,Y
2017-05-17,13.0,Y
2017-05-18,20.3,Y
2017-05-19,18.3,Y
2017-05-20,18.2,Y
2017-05-21,13.2,Y
2017-05-22,12.2,Y
2017-05-23,13.3,Y
2017-05-24,14.3,Y
2017-05-25,14.8,Y
2017-05-26,17.4,Y
2017-05-27,18.6,Y
2017-05-28,18.0,Y
2017-05-29,16.0,Y
2017-05-30,13.8,Y
2017-05-31,12.8,Y
2017-06-01,11.7,Y
2017-06-02,11.4,Y
2017-06-03,13.8,Y
2017-06-04,13.7,Y
2017-06-05,13.5,Y
2017-06-06,16.2,Y
2017-06-07,13.9,Y
2017-06-08,12.2,Y
2017-06-09,14.6,Y
2017-06-10,17.1,Y
2017-06-11,14.4,Y
2017-06-12,13.3,Y
2017-06-13,15.6,Y
2017-06-14,15.9,Y
2017-06-15,17.3,Y
2017-06-16,17.0,Y
2017-06-17,18.2,Y
2017-06-18,18.9,Y
2017-06-19,17.7,Y
2017-06-20,15.8,Y
2017-06-21,15.3,Y
2017-06-22,14.5,Y
2017-06-23,15.9,Y
2017-06-24,15.1,Y
2017-06-25,12.7,Y
2017-06-26,14.5,Y
2017-06-27,14.3,Y
2017-06-28,16.0,Y
2017-06-29,16.1,Y
2017-06-30,16.9,Y
2017-07-01,18.8,Y
2017-07-02,15.3,Y
2017-07-03,14.4,Y
2017-07-04,15.2,Y
2017-07-05,13.7,Y
2017-07-06,14.8,Y
2017-07-07,15.6,Y
2017-07-08,15.9,Y
2017-07-09,15.1,Y
2017-07-10,16.1,Y
2017-07-11,17.4,Y
2017-07-12,16.1,Y
2017-07-13,14.5,Y
2017-07-14,15.2,Y
2017-07-15,16.5,Y
2017-07-16,15.7,Y
2017-07-17,14.5,Y
2017-07-18,16.3,Y
2017-07-19,17.3,Y
2017-07-20,18.3,Y
2017-07-21,18.0,Y
2017-07-22,18.7,Y
2017-07-23,19.1,Y
2017-07-24,17.7,Y
2017-07-25,16.2,Y
2017-07-26,16.5,Y
2017-07-27,19.0,Y
2017-07-28,16.6,Y
2017-07-29,15.6,Y
2017-07-30,16.9,Y
2017-07-31,17.1,Y
2017-08-01,17.2,Y
2017-08-02,15.5,Y
2017-08-03,14.8,Y
2017-08-04,15.2,Y
2017-08-05,16.5,Y
2017-08-06,15.7,Y
2017-08-07,14.7,Y
2017-08-08,17.4,Y
2017-08-09,16.5,Y
2017-08-10,17.6,Y
2017-08-11,17.1,Y
2017-08-12,14.5,Y
2017-08-13,14.7,Y
2017-08-14,14.1,Y
2017-08-15,16.3,Y
2017-08-16,16.5,Y
2017-08-17,15.9,Y
2017-08-18,16.8,Y
2017-08-19,14.5,Y
2017-08-20,14.1,Y
2017-08-21,13.6,Y
2017-08-22,13.4,Y
2017-08-23,13.0,Y
2017-08-24,12.7,Y
2017-08-25,13.1,Y
2017-08-26,14.5,Y
2017-08-27,14.2,Y
2017-08-28,13.5,Y
2017-08-29,16.9,Y
2017-08-30,15.4,Y
2017-08-31,11.7,Y
2017-09-01,12.9,Y
2017-09-02,12.0,Y
2017-09-03,11.7,Y
2017-09-04,11.4,Y
2017-09-05,13.3,Y
2017-09-06,11.4,Y
2017-09-07,10.4,Y
2017-09-08,10.7,Y
2017-09-09,12.2,Y
2017-09-10,13.3,Y
2017-09-11,12.9,Y
2017-09-12,13.5,Y
2017-09-13,12.1,Y
2017-09-14,11.2,Y
2017-09-15,11.7,Y
2017-09-16,10.8,Y
2017-09-17,10.0,Y
2017-09-18,10.4,Y
2017-09-19,9.8,Y
2017-09-20,7.9,Y
2017-09-21,8.7,Y
2017-09-22,9.3,Y
2017-09-23,12.2,Y
2017-09-24,13.2,Y
2017-09-25,13.8,Y
2017-09-26,13.8,Y
2017-09-27,13.9,Y
2017-09-28,13.0,Y
2017-09-29,10.8,Y
2017-09-30,10.2,Y
2017-10-01,11.6,Y
2017-10-02,11.1,Y
2017-10-03,10.9,Y
2017-10-04,8.6,Y
2017-10-05,5.8,Y
2017-10-06,6.3,Y
2017-10-07,6.1,Y
2017-10-08,6.0,Y
2017-10-09,6.9,Y
2017-10-10,7.1,Y
2017-10-11,8.3,Y
2017-10-12,10.4,Y
2017-10-13,8.2,Y
2017-10-14,12.4,Y
2017-10-15,11.3,Y
2017-10-16,11.9,Y
2017-10-17,12.1,Y
2017-10-18,5.8,Y
2017-10-19,4.3,Y
2017-10-20,7.8,Y
2017-10-21,7.9,Y
2017-10-22,6.5,Y
2017-10-23,4.4,Y
2017-10-24,4.0,Y
2017-10-25,7.7,Y
2017-10-26,7.9,Y
2017-10-27,4.6,Y
2017-10-28,6.8,Y
2017-10-29,4.3,Y
2017-10-30,2.0,Y
2017-10-31,2.4,Y
2017-11-01,8.8,Y
2017-11-02,7.4,Y
2017-11-03,3.6,Y
2017-11-04,7.4,Y
2017-11-05,8.0,Y
2017-11-06,1.9,Y
2017-11-07,3.0,Y
2017-11-08,1.2,Y
2017-11-09,5.5,Y
2017-11-10,4.1,Y
2017-11-11,1.0,Y
2017-11-12,-1.7,Y
2017-11-13,-1.6,Y
2017-11-14,0.5,Y
2017-11-15,2.1,Y
2017-11-16,3.1,Y
2017-11-17,4.5,Y
2017-11-18,2.7,Y
2017-11-19,-0.3,Y
2017-11-20,-2.5,Y
2017-11-21,-2.5,Y
2017-11-22,0.3,Y
2017-11-23,7.5,Y
2017-11-24,3.5,Y
2017-11-25,1.3,Y
2017-11-26,2.0,Y
2017-11-27,2.5,Y
2017-11-28,2.3,Y
2017-11-29,-0.0,Y
2017-11-30,0.1,Y
2017-12-01,-0.3,Y
2017-12-02,0.9,Y
2017-12-03,3.7,Y
2017-12-04,-2.6,Y
2017-12-05,2.4,Y
2017-12-06,2.3,Y
2017-12-07,6.2,Y
2017-12-08,3.7,Y
2017-12-09,0.9,Y
2017-12-10,-0.7,Y
2017-12-11,-1.7,Y
2017-12-12,-1.7,Y
2017-12-13,0.4,Y
2017-12-14,0.5,Y
2017-12-15,0.1,Y
2017-12-16,-1.3,Y
2017-12-17,-7.1,Y
2017-12-18,-0.7,Y
2017-12-19,0.2,Y
2017-12-20,3.4,Y
2017-12-21,1.7,Y
2017-12-22,-0.8,Y
2017-12-23,7.0,Y
2017-12-24,3.4,Y
2017-12-25,5.6,Y
2017-12-26,4.6,Y
2017-12-27,2.4,Y
2017-12-28,2.4,Y
2017-12-29,1.2,Y
2017-12-30,0.3,Y
2017-12-31,1.0,Y
2018-01-01,2.4,Y
2018-01-02,2.6,Y
2018-01-03,2.0,Y
2018-01-04,0.8,Y
2018-01-05,-0.3,Y
2018-01-06,-4.5,Y
2018-01-07,-3.8,Y
2018-01-08,-0.4,Y
2018-01-09,-2.9,Y
2018-01-10,-0.5,Y
2018-01-11,0.5,Y
2018-01-12,-0.1,Y
2018-01-13,-1.6,Y
2018-01-14,-2.7,Y
2018-01-15,-1.8,Y
2018-01-16,0.7,Y
2018-01-17,-0.3,Y
2018-01-18,-1.3,Y
2018-01-19,-3.6,Y
2018-01-20,-3.2,Y
2018-01-21,-6.4,Y
2018-01-22,-5.0,Y
2018-01-23,-1.6,Y
2018-01-24,4.5,Y
2018-01-25,4.0,Y
2018-01-26,2.8,Y
2018-01-27,-0.0,Y
2018-01-28,3.6,Y
2018-01-29,1.0,Y
2018-01-30,-1.1,Y
2018-01-31,0.6,Y
2018-02-01,0.6,Y
2018-02-02,-5.3,Y
2018-02-03,-5.8,Y
2018-02-04,-6.6,Y
2018-02-05,-8.0,Y
2018-02-06,-7.7,Y
2018-02-07,-5.5,Y
2018-02-08,-1.9,Y
2018-02-09,-2.4,Y
2018-02-10,-1.3,Y
2018-02-11,-1.9,Y
2018-02-12,0.6,Y
2018-02-13,-1.7,Y
2018-02-14,-0.6,Y
2018-02-15,-1.3,Y
2018-02-16,-0.4,Y
2018-02-17,-2.3,Y
2018-02-18,-0.7,Y
2018-02-19,-0.8,Y
2018-02-20,-4.0,Y
2018-02-21,-4.1,Y
2018-02-22,-7.2,Y
2018-02-23,-4.3,Y
2018-02-24,-7.5,Y
2018-02-25,-10.4,Y
2018-02-26,-10.8,Y
2018-02-27,-12.0,Y
2018-02-28,-12.7,Y
2018-03-01,-10.8,Y
2018-03-02,-7.0,Y
2018-03-03,-6.3,Y
2018-03-04,-6.7,Y
2018-03-05,-4.7,Y
2018-03-06,-1.6,Y
2018-03-07,-0.5,Y
2018-03-08,-2.5,Y
2018-03-09,-3.3,Y
2018-03-10,-3.3,Y
2018-03-11,-1.7,Y
2018-03-12,2.0,Y
2018-03-13,0.4,Y
2018-03-14,-1.6,Y
2018-03-15,-3.8,Y
2018-03-16,-7.3,Y
2018-03-17,-6.1,Y
2018-03-18,-6.0,Y
2018-03-19,-2.3,Y
2018-03-20,-3.1,Y
2018-03-21,-0.1,Y
2018-03-22,0.4,Y
2018-03-23,1.4,Y
2018-03-24,0.7,Y
2018-03-25,4.3,Y
2018-03-26,0.3,Y
2018-03-27,-2.9,Y
2018-03-28,-4.8,Y
2018-03-29,-2.2,Y
2018-03-30,-2.0,Y
2018-03-31,-2.6,Y
2018-04-01,-0.8,Y
2018-04-02,-1.5,Y
2018-04-03,-0.5,Y
2018-04-04,5.4,Y
2018-04-05,4.3,Y
2018-04-06,3.0,Y
2018-04-07,5.9,Y
2018-04-08,9.9,Y
2018-04-09,8.3,Y
2018-04-10,3.9,Y
2018-04-11,3.5,Y
2018-04-12,4.9,Y
2018-04-13,6.9,Y
2018-04-14,10.2,Y
2018-04-15,7.9,Y
2018-04-16,8.3,Y
2018-04-17,8.3,Y
2018-04-18,11.1,Y
2018-04-19,13.2,Y
2018-04-20,16.7,Y
2018-04-21,10.8,Y
2018-04-22,10.0,Y
2018-04-23,9.4,Y
2018-04-24,6.8,Y
2018-04-25,7.7,Y
2018-04-26,7.7,Y
2018-04-27,8.3,Y
2018-04-28,7.4,Y
2018-04-29,8.2,Y
2018-04-30,6.0,Y
2018-05-01,8.5,Y
2018-05-02,9.1,Y
2018-05-03,6.3,Y
2018-05-04,9.1,Y
2018-05-05,11.9,Y
2018-05-06,13.4,Y
2018-05-07,15.7,Y
2018-05-08,17.6,Y
2018-05-09,18.4,Y
2018-05-10,17.1,Y
2018-05-11,16.8,Y
2018-05-12,14.0,Y
2018-05-13,18.0,Y
2018-05-14,18.9,Y
2018-05-15,18.3,Y
2018-05-16,19.9,Y
2018-05-17,16.0,Y
2018-05-18,14.7,Y
2018-05-19,13.7,Y
2018-05-20,15.9,Y
2018-05-21,16.8,Y
2018-05-22,16.6,Y
2018-05-23,17.2,Y
2018-05-24,17.8,Y
2018-05-25,19.9,Y
2018-05-26,20.3,Y
2018-05-27,19.5,Y
2018-05-28,17.6,Y
2018-05-29,17.9,Y
2018-05-30,23.0,Y
2018-05-31,19.8,Y
2018-06-01,20.4,Y
2018-06-02,21.6,Y
2018-06-03,22.8,Y
2018-06-04,19.6,Y
2018-06-05,13.8,Y
2018-06-06,14.8,Y
2018-06-07,18.8,Y
2018-06-08,19.5,Y
2018-06-09,20.8,Y
2018-06-10,19.9,Y
2018-06-11,15.8,Y
2018-06-12,16.5,Y
2018-06-13,16.9,Y
2018-06-14,15.5,Y
2018-06-15,15.0,Y
2018-06-16,16.6,Y
2018-06-17,15.3,Y
2018-06-18,14.1,Y
2018-06-19,14.0,Y
2018-06-20,12.2,Y
2018-06-21,10.9,Y
2018-06-22,10.7,Y
2018-06-23,13.6,Y
2018-06-24,16.7,Y
2018-06-25,18.7,Y
2018-06-26,20.0,Y
2018-06-27,22.1,Y
2018-06-28,21.1,Y
2018-06-29,16.9,Y
2018-06-30,14.9,Y
2018-07-01,16.7,Y
2018-07-02,17.4,Y
2018-07-03,19.9,Y
2018-07-04,20.8,Y
2018-07-05,18.7,Y
2018-07-06,20.7,Y
2018-07-07,19.4,Y
2018-07-08,19.9,Y
2018-07-09,19.1,Y
2018-07-10,20.8,Y
2018-07-11,22.0,Y
2018-07-12,22.6,Y
2018-07-13,22.4,Y
2018-07-14,20.2,Y
2018-07-15,19.8,Y
2018-07-16,22.3,Y
2018-07-17,24.2,Y
2018-07-18,19.6,Y
2018-07-19,22.4,Y
2018-07-20,21.8,Y
2018-07-21,19.0,Y
2018-07-22,19.0,Y
2018-07-23,21.7,Y
2018-07-24,22.8,Y
2018-07-25,24.3,Y
2018-07-26,23.9,Y
2018-07-27,24.8,Y
2018-07-28,22.8,Y
2018-07-29,21.3,Y
2018-07-30,23.4,Y
2018-07-31,26.6,Y
2018-08-01,23.7,Y
2018-08-02,20.6,Y
2018-08-03,20.0,Y
2018-08-04,21.9,Y
2018-08-05,18.8,Y
2018-08-06,17.0,Y
2018-08-07,21.0,Y
2018-08-08,24.9,Y
2018-08-09,20.9,Y
2018-08-10,18.2,Y
2018-08-11,14.4,Y
2018-08-12,14.2,Y
2018-08-13,14.4,Y
2018-08-14,14.1,Y
2018-08-15,16.4,Y
2018-08-16,18.5,Y
2018-08-17,18.1,Y
2018-08-18,15.0,Y
2018-08-19,15.1,Y
2018-08-20,15.6,Y
2018-08-21,14.0,Y
2018-08-22,15.4,Y
2018-08-23,19.4,Y
2018-08-24,14.6,Y
2018-08-25,12.7,Y
2018-08-26,11.0,Y
2018-08-27,11.7,Y
2018-08-28,13.6,Y
2018-08-29,15.5,Y
2018-08-30,15.7,Y
2018-08-31,12.8,Y
2018-09-01,15.0,Y
2018-09-02,15.6,Y
2018-09-03,16.2,Y
2018-09-04,16.9,Y
2018-09-05,16.2,Y
2018-09-06,16.7,Y
2018-09-07,15.5,Y
2018-09-08,14.5,Y
2018-09-09,15.3,Y
2018-09-10,13.8,Y
2018-09-11,12.3,Y
2018-09-12,12.7,Y
2018-09-13,11.3,Y
2018-09-14,11.8,Y
2018-09-15,11.9,Y
2018-09-16,11.0,Y
2018-09-17,12.8,Y
2018-09-18,17.6,Y
2018-09-19,16.7,Y
2018-09-20,12.8,Y
2018-09-21,15.0,Y
2018-09-22,10.3,Y
2018-09-23,10.1,Y
2018-09-24,5.4,Y
2018-09-25,6.1,Y
2018-09-26,11.0,Y
2018-09-27,11.3,Y
2018-09-28,6.7,Y
2018-09-29,6.2,Y
2018-09-30,9.3,Y
2018-10-01,6.1,Y
2018-10-02,5.4,Y
2018-10-03,4.8,Y
2018-10-04,6.0,Y
2018-10-05,9.9,Y
2018-10-06,7.5,Y
2018-10-07,5.2,Y
2018-10-08,8.3,Y
2018-10-09,11.6,Y
2018-10-10,11.8,Y
2018-10-11,11.4,Y
2018-10-12,14.3,Y
2018-10-13,16.8,Y
2018-10-14,15.8,Y
2018-10-15,14.6,Y
2018-10-16,12.1,Y
2018-10-17,14.5,Y
2018-10-18,10.0,Y
2018-10-19,5.6,Y
2018-10-20,6.8,Y
2018-10-21,10.3,Y
2018-10-22,7.9,Y
2018-10-23,6.9,Y
2018-10-24,3.7,Y
2018-10-25,4.5,Y
2018-10-26,2.1,Y
2018-10-27,1.3,Y
2018-10-28,0.4,Y
2018-10-29,0.3,Y
2018-10-30,6.6,Y
2018-10-31,7.3,Y
2018-11-01,6.1,Y
2018-11-02,8.7,Y
2018-11-03,6.2,Y
2018-11-04,4.4,Y
2018-11-05,7.2,Y
2018-11-06,7.3,Y
2018-11-07,7.7,Y
2018-11-08,6.7,Y
2018-11-09,6.3,Y
2018-11-10,7.4,Y
2018-11-11,8.5,Y
2018-11-12,8.5,Y
2018-11-13,7.2,Y
2018-11-14,6.9,Y
2018-11-15,8.2,Y
2018-11-16,5.7,Y
2018-11-17,4.6,Y
2018-11-18,3.0,Y
2018-11-19,2.1,Y
2018-11-20,0.1,Y
2018-11-21,0.2,Y
2018-11-22,0.0,Y
2018-11-23,-2.9,Y
2018-11-24,-3.6,Y
2018-11-25,-4.2,Y
2018-11-26,-4.2,Y
2018-11-27,-7.8,Y
2018-11-28,-4.2,Y
2018-11-29,0.9,Y
2018-11-30,2.2,Y
2018-12-01,3.6,Y
2018-12-02,3.9,Y
2018-12-03,6.2,Y
2018-12-04,3.0,Y
2018-12-05,-2.0,Y
2018-12-06,0.7,Y
2018-12-07,1.8,Y
2018-12-08,4.2,Y
2018-12-09,2.6,Y
2018-12-10,0.9,Y
2018-12-11,2.5,Y
2018-12-12,0.3,Y
2018-12-13,-1.5,Y
2018-12-14,-1.9,Y
2018-12-15,-1.4,Y
2018-12-16,-0.3,Y
2018-12-17,-1.6,Y
2018-12-18,-1.9,Y
2018-12-19,1.2,Y
2018-12-20,0.7,Y
2018-12-21,-1.2,Y
2018-12-22,-3.1,Y
2018-12-23,-4.0,Y
2018-12-24,-4.7,Y
2018-12-25,0.6,Y
2018-12-26,-0.3,Y
2018-12-27,3.4,Y
2018-12-28,-0.2,Y
2018-12-29,1.3,Y
2018-12-30,-0.4,Y
2018-12-31,2.8,Y
2019-01-01,4.8,Y
2019-01-02,0.3,Y
2019-01-03,0.2,Y
2019-01-04,-0.0,Y
2019-01-05,1.5,Y
2019-01-06,1.1,Y
2019-01-07,1.0,Y
2019-01-08,1.7,Y
2019-01-09,-2.2,Y
2019-01-10,-3.2,Y
2019-01-11,1.2,Y
2019-01-12,-2.5,Y
2019-01-13,-1.2,Y
2019-01-14,-1.2,Y
2019-01-15,-2.1,Y
2019-01-16,0.2,Y
2019-01-17,-3.6,Y
2019-01-18,-5.4,Y
2019-01-19,-2.5,Y
2019-01-20,-5.6,Y
2019-01-21,-2.2,Y
2019-01-22,-1.5,Y
2019-01-23,-3.9,Y
2019-01-24,-5.3,Y
2019-01-25,-4.4,Y
2019-01-26,-6.3,Y
2019-01-27,-4.1,Y
2019-01-28,-1.4,Y
2019-01-29,-5.9,Y
2019-01-30,-11.1,Y
2019-01-31,-3.1,Y
